"election_id_slim","year","state","state_po","state_fips","state_cen","state_ic","office","district","election_id","candidate.D.congress","voteshare.D.congress","candidate.R.congress","voteshare.R.congress","candidate.R.governor","candidate.D.governor","voteshare.R.governor","voteshare.D.governor","candidate.D.president","candidate.R.president","voteshare.D.president","voteshare.R.president"
"NH_1988",1988,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_1988_2","JAMES W DONCHESS",0.425021564594254,"CHUCK DOUGLAS",0.567513768164024,"Gregg, Judd","McEachern, Paul",0.6075,0.3925,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.36334498640475,0.624908717607236
"NH_1992",1992,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_1992_2","DICK SWETT",0.616759706454243,"BILL HATCH",0.357233582136361,"Merrill, Steve","Arnesen, Deborah A.",0.5837,0.4163,"CLINTON, BILL","BUSH, GEORGE H.W.",0.389117950913508,0.376914270822669
"NH_1992",1992,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_1992_1","BOB PRESTON",0.424661981140562,"WILLIAM H ZELIFF JR",0.531662501320004,"Merrill, Steve","Arnesen, Deborah A.",0.5837,0.4163,"CLINTON, BILL","BUSH, GEORGE H.W.",0.389117950913508,0.376914270822669
"NH_1996",1996,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_1996_2","DEBORAH ARNIE ARNESEN",0.435024253884732,"CHARLES F BASS",0.505455068650826,"Lamontagne, Ovide M.","Shaheen, Jeanne",0.4086,0.5914,"CLINTON, BILL","DOLE, ROBERT",0.495705773494403,0.395664895277257
"NH_1996",1996,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_1996_1","JOE KEEFE",0.466368039034321,"JOHN E SUNUNU",0.500607891686223,"Lamontagne, Ovide M.","Shaheen, Jeanne",0.4086,0.5914,"CLINTON, BILL","DOLE, ROBERT",0.495705773494403,0.395664895277257
"NH_2000",2000,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_2000_2","BARNEY BRANNEN",0.406747991449842,"CHARLES F BASS",0.562324021522813,"Humphrey, Gordon John","Shaheen, Jeanne",0.4731,0.5269,"GORE, AL","BUSH, GEORGE W.",0.468031791607873,0.480703098504431
"NH_2000",2000,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_2000_1","MARTHA FULLER CLARK",0.450941136388383,"JOHN E SUNUNU",0.528992761029683,"Humphrey, Gordon John","Shaheen, Jeanne",0.4731,0.5269,"GORE, AL","BUSH, GEORGE W.",0.468031791607873,0.480703098504431
"NH_2004",2004,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_2004_1","JUSTIN NADEAU",0.365603701000705,"JEB BRADLEY",0.633437650755167,"Benson, Craig","Lynch, John",0.4893,0.5107,"KERRY, JOHN","BUSH, GEORGE W.",0.502016108225574,0.488343429846068
"NH_2004",2004,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_2004_2","PAUL W HODES",0.381725442878298,"CHARLES F BASS",0.582545689439783,"Benson, Craig","Lynch, John",0.4893,0.5107,"KERRY, JOHN","BUSH, GEORGE W.",0.502016108225574,0.488343429846068
"NH_2020",2020,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_2020_2","ANN M KUSTER",0.538993015751434,"STEVEN NEGRON",0.437029197212511,"Sununu, Chris","Feltes, Dan",0.6613,0.3387,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.527078252801477,0.453562595046776
"NH_2020",2020,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_2020_1","CHRIS PAPPAS",0.51316699154647,"MATT MOWERS",0.462133823856078,"Sununu, Chris","Feltes, Dan",0.6613,0.3387,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.527078252801477,0.453562595046776
"RI_1976",1976,"RHODE ISLAND","RI",44,15,5,"US HOUSE",2,"RI_1976_2","EDWARD P BEARD",0.764952058322438,"THOMAS V IANNITTI",0.225038630690598,"Taft, James L.","Garrahy, J. Joseph",0.4492,0.5508,"CARTER, JIMMY","FORD, GERALD",0.554420045593593,0.441441946106034
"RI_1976",1976,"RHODE ISLAND","RI",44,15,5,"US HOUSE",1,"RI_1976_1","FERNAND J ST GERMAIN",0.623918460765125,"JOHN J SLOCUM JR",0.364060277430188,"Taft, James L.","Garrahy, J. Joseph",0.4492,0.5508,"CARTER, JIMMY","FORD, GERALD",0.554420045593593,0.441441946106034
"RI_1980",1980,"RHODE ISLAND","RI",44,15,5,"US HOUSE",2,"RI_1980_2","EDWARD P BEARD",0.446913141082648,"CLAUDINE SCHNEIDER",0.553086858917352,"Cianci, Vincent A.","Garrahy, J. Joseph",0.2629,0.7371,"CARTER, JIMMY","REAGAN, RONALD",0.47682147862691,0.372128077467684
"RI_1980",1980,"RHODE ISLAND","RI",44,15,5,"US HOUSE",1,"RI_1980_1","FERNAND J ST GERMAIN",0.676125419932811,"WILLIAM P MONTGOMERY",0.323874580067189,"Cianci, Vincent A.","Garrahy, J. Joseph",0.2629,0.7371,"CARTER, JIMMY","REAGAN, RONALD",0.47682147862691,0.372128077467684
"RI_1984",1984,"RHODE ISLAND","RI",44,15,5,"US HOUSE",2,"RI_1984_2","RICHARD SINAPI",0.323935294502651,"CLAUDINE SCHNEIDER",0.676064705497349,"Diprete, Edward","Solomon, Anthony J.",0.6001,0.3999,"MONDALE, WALTER","REAGAN, RONALD",0.480173646553257,0.516652090555411
"RI_1984",1984,"RHODE ISLAND","RI",44,15,5,"US HOUSE",1,"RI_1984_1","FERNAND J ST GERMAIN",0.685084727978595,"ALFRED R REGO JR",0.314915272021405,"Diprete, Edward","Solomon, Anthony J.",0.6001,0.3999,"MONDALE, WALTER","REAGAN, RONALD",0.480173646553257,0.516652090555411
"RI_1988",1988,"RHODE ISLAND","RI",44,15,5,"US HOUSE",2,"RI_1988_2","RUTH S MORGENTHAU",0.278767500881563,"CLAUDINE SCHNEIDER",0.721232499118437,"Diprete, Edward","Sundlun, Bruce G.",0.5083,0.4917,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.556378545902101,0.439326087063976
"RI_1988",1988,"RHODE ISLAND","RI",44,15,5,"US HOUSE",1,"RI_1988_1","FERNAND J ST GERMAIN",0.443671663669871,"RONALD K MACHTLEY",0.556328336330129,"Diprete, Edward","Sundlun, Bruce G.",0.5083,0.4917,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.556378545902101,0.439326087063976
"RI_1992",1992,"RHODE ISLAND","RI",44,15,5,"US HOUSE",2,"RI_1992_2","JACK REED",0.706657600054791,"JAMES W BELL",0.244593054257802,"Leonard, Elizabeth Ann","Sundlun, Bruce G.",0.3576,0.6424,"CLINTON, BILL","BUSH, GEORGE H.W.",0.470479635613689,0.290276046893783
"RI_1992",1992,"RHODE ISLAND","RI",44,15,5,"US HOUSE",1,"RI_1992_1","DAVID R CARLIN JR",0.24778323346506,"RONALD K MACHTLEY",0.700616727377646,"Leonard, Elizabeth Ann","Sundlun, Bruce G.",0.3576,0.6424,"CLINTON, BILL","BUSH, GEORGE H.W.",0.470479635613689,0.290276046893783
"UT_1976",1976,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_1976_1","GUNN MCKAY",0.581730715318972,"JOE H FERGUSON",0.398241699092815,"Romney, Vernon B.","Matheson, Scott M.",0.4691,0.5309,"CARTER, JIMMY","FORD, GERALD",0.336481787375882,0.624347305521989
"UT_1976",1976,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_1976_2","ALLAN T HOWE",0.401487513572204,"DAN MARRIOTT",0.5242888165038,"Romney, Vernon B.","Matheson, Scott M.",0.4691,0.5309,"CARTER, JIMMY","FORD, GERALD",0.336481787375882,0.624347305521989
"UT_1980",1980,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_1980_1","GUNN MCKAY",0.479023112378552,"JAMES V HANSEN",0.520976887621448,"Wright, Bob","Matheson, Scott M.",0.4461,0.5539,"CARTER, JIMMY","REAGAN, RONALD",0.20568664839312,0.727775460480144
"UT_1980",1980,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_1980_2","ARTHUR L MONSON",0.30253641256685,"DAN MARRIOTT",0.67024917029216,"Wright, Bob","Matheson, Scott M.",0.4461,0.5539,"CARTER, JIMMY","REAGAN, RONALD",0.20568664839312,0.727775460480144
"UT_1984",1984,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_1984_1","MILTON C ABRAMS",0.282083729828565,"JAMES V HANSEN",0.712206738841254,"Bangerter, Norman H.","Owens, Wayne",0.5607,0.4393,"MONDALE, WALTER","REAGAN, RONALD",0.246752194849251,0.745017914543814
"UT_1984",1984,"UTAH","UT",49,87,67,"US HOUSE",3,"UT_1984_3","BRUCE R BAIRD",0.249555131530991,"HOWARD C NIELSON",0.744581180455803,"Bangerter, Norman H.","Owens, Wayne",0.5607,0.4393,"MONDALE, WALTER","REAGAN, RONALD",0.246752194849251,0.745017914543814
"UT_1984",1984,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_1984_2","FRANCES FARLEY",0.491335076452456,"DAVID SMITH MONSON",0.493655077575038,"Bangerter, Norman H.","Owens, Wayne",0.5607,0.4393,"MONDALE, WALTER","REAGAN, RONALD",0.246752194849251,0.745017914543814
"UT_1988",1988,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_1988_1","GUNN MCKAY",0.401957335209646,"JAMES V HANSEN",0.598042664790354,"Bangerter, Norman H.","Wilson, Ted",0.5109,0.4891,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.320464352836441,0.662189648350561
"UT_1988",1988,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_1988_2","WAYNE OWENS",0.574025535226121,"RICHARD SNELGROVE",0.410631827908548,"Bangerter, Norman H.","Wilson, Ted",0.5109,0.4891,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.320464352836441,0.662189648350561
"UT_1988",1988,"UTAH","UT",49,87,67,"US HOUSE",3,"UT_1988_3","ROBERT W STRINGHAM",0.308637721702552,"HOWARD C NIELSON",0.668262530790236,"Bangerter, Norman H.","Wilson, Ted",0.5109,0.4891,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.320464352836441,0.662189648350561
"UT_1992",1992,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_1992_1","RON HOLT",0.280166684335424,"JAMES V HANSEN",0.652535738458904,"Leavitt, Mike O.","Hanson, Stewart",0.6449,0.3551,"CLINTON, BILL","BUSH, GEORGE H.W.",0.246545017594133,0.433646327006255
"UT_1992",1992,"UTAH","UT",49,87,67,"US HOUSE",3,"UT_1992_3","BILL ORTON",0.592074050363719,"RICHARD R HARRINGTON",0.368405821249578,"Leavitt, Mike O.","Hanson, Stewart",0.6449,0.3551,"CLINTON, BILL","BUSH, GEORGE H.W.",0.246545017594133,0.433646327006255
"UT_1992",1992,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_1992_2","KAREN SHEPGERD",0.504955152607632,"ENID GREENE",0.467673904707691,"Leavitt, Mike O.","Hanson, Stewart",0.6449,0.3551,"CLINTON, BILL","BUSH, GEORGE H.W.",0.246545017594133,0.433646327006255
"UT_1996",1996,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_1996_1","GREGORY J SANDERS",0.299691963290396,"JAMES V HANSEN",0.683077091077856,"Leavitt, Mike O.","Bradley, Jim",0.7628,0.2372,"CLINTON, BILL","DOLE, ROBERT",0.332967764325172,0.54371278895601
"UT_1996",1996,"UTAH","UT",49,87,67,"US HOUSE",3,"UT_1996_3","BILL ORTON",0.47265724670823,"CHRIS CANNON",0.511373757311701,"Leavitt, Mike O.","Bradley, Jim",0.7628,0.2372,"CLINTON, BILL","DOLE, ROBERT",0.332967764325172,0.54371278895601
"UT_1996",1996,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_1996_2","ROSS C ANDERSON",0.42435077712095,"MERRILL COOK",0.549942662734162,"Leavitt, Mike O.","Bradley, Jim",0.7628,0.2372,"CLINTON, BILL","DOLE, ROBERT",0.332967764325172,0.54371278895601
"UT_2000",2000,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_2000_2","JIM MATHESON",0.558630359667336,"DEREK W SMITH",0.412610120916329,"Leavitt, Mike O.","Orton, Bill",0.5689,0.4311,"GORE, AL","BUSH, GEORGE W.",0.263447221811369,0.668301429509286
"UT_2000",2000,"UTAH","UT",49,87,67,"US HOUSE",3,"UT_2000_3","DONALD DUNN",0.373068237356118,"CHRIS CANNON",0.585397812494733,"Leavitt, Mike O.","Orton, Bill",0.5689,0.4311,"GORE, AL","BUSH, GEORGE W.",0.263447221811369,0.668301429509286
"UT_2000",2000,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_2000_1","KATHLEEN MCCONKIE COLLINWOOD",0.272068906247016,"JAMES V HANSEN",0.689792020778824,"Leavitt, Mike O.","Orton, Bill",0.5689,0.4311,"GORE, AL","BUSH, GEORGE W.",0.263447221811369,0.668301429509286
"UT_2004",2004,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_2004_2","JIM MATHESON",0.547565854115005,"JOHN SWALLOW",0.432139849342629,"Huntsman, Jon Jr.","Matheson, Scot Jr.",0.5827,0.4173,"KERRY, JOHN","BUSH, GEORGE W.",0.259956415087019,0.715359478533029
"UT_2004",2004,"UTAH","UT",49,87,67,"US HOUSE",3,"UT_2004_3","BEAU BABKA",0.325170008207293,"CHRIS CANNON",0.633903447062962,"Huntsman, Jon Jr.","Matheson, Scot Jr.",0.5827,0.4173,"KERRY, JOHN","BUSH, GEORGE W.",0.259956415087019,0.715359478533029
"UT_2004",2004,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_2004_1","STEVEN THOMPSON",0.291297144859352,"ROB BISHOP",0.679052663448553,"Huntsman, Jon Jr.","Matheson, Scot Jr.",0.5827,0.4173,"KERRY, JOHN","BUSH, GEORGE W.",0.259956415087019,0.715359478533029
"UT_2020",2020,"UTAH","UT",49,87,67,"US HOUSE",3,"UT_2020_3","DEVIN D THORPE",0.267650525037125,"JOHN R CURTIS",0.687253954146665,"Cox, Spencer J.","Peterson, Christopher",0.6748,0.3252,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.376460485833061,0.581298390299196
"UT_2020",2020,"UTAH","UT",49,87,67,"US HOUSE",2,"UT_2020_2","KAEL WESTON",0.366327521568273,"CHRIS STEWART",0.590013663670446,"Cox, Spencer J.","Peterson, Christopher",0.6748,0.3252,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.376460485833061,0.581298390299196
"UT_2020",2020,"UTAH","UT",49,87,67,"US HOUSE",1,"UT_2020_1","DARREN PARRY",0.30434846108234,"BLAKE DAVID MOORE",0.695157893506956,"Cox, Spencer J.","Peterson, Christopher",0.6748,0.3252,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.376460485833061,0.581298390299196
"UT_2020",2020,"UTAH","UT",49,87,67,"US HOUSE",4,"UT_2020_4","BEN MCADAMS",0.466973694688504,"BURGESS OWENS",0.476967589520346,"Cox, Spencer J.","Peterson, Christopher",0.6748,0.3252,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.376460485833061,0.581298390299196
"VT_1976",1976,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_1976_0","JOHN A BURGESS",0.325798368897572,"JAMES M JEFFORDS",0.673535985453207,"Snelling, Richard A.","Hackel, Stella B.",0.5688,0.4312,"CARTER, JIMMY","FORD, GERALD",0.423040532457505,0.545872258050483
"VT_1980",1980,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_1980_0",NA,NA,"JAMES MERRILL JEFFORDS",0.792379954493392,"Snelling, Richard A.","Diamond, M. Jerome",0.6143,0.3857,"CARTER, JIMMY","REAGAN, RONALD",0.384211834092049,0.443640148336373
"VT_1984",1984,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_1984_0","ANTHONY POLLINA",0.26672912146427,"JAMES M JEFFORDS",0.654118260516047,"Easton, John J.","Kunin, Madeline",0.492,0.508,"MONDALE, WALTER","REAGAN, RONALD",0.408124112704158,0.579230988953833
"VT_1988",1988,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_1988_0","PAUL N POIRIER",0.188771961970758,"PETER SMITH",0.412012609783826,"Bernhardt, Michael","Kunin, Madeline",0.439,0.561,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.475798099684377,0.510960514203051
"VT_1992",1992,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_1992_0","LEWIS E YOUNG",0.0792390152296541,"TIM PHILBIN",0.30907804041798,"McClaughry, John","Dean, Howard B.",0.2357,0.7643,"CLINTON, BILL","BUSH, GEORGE H.W.",0.461137517647506,0.304182588254787
"VT_1996",1996,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_1996_0","JACK LONG",0.0935588482407168,"SUSAN W SWEETSER",0.325948348291756,"Gropper, John L.","Dean, Howard B.",0.2415,0.7585,"CLINTON, BILL","DOLE, ROBERT",0.533544335632949,0.310900796675553
"VT_2000",2000,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_2000_0","PETE DIAMONDSTONE",0.0526456949669332,"KAREN ANN KERIN",0.183427087229943,"Dwyer, Ruth","Dean, Howard B.",0.4293,0.5707,"GORE, AL","BUSH, GEORGE W.",0.506347092161953,0.406971607975318
"VT_2004",2004,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_2004_0","LARRY DROWN",0.0710932172270891,"GREG PARKE",0.243505088391124,"Douglas, Jim","Clavell, Peter",0.6074,0.3926,"KERRY, JOHN","BUSH, GEORGE W.",0.589374625771271,0.388013153639504
"VT_2020",2020,"VERMONT","VT",50,13,6,"US HOUSE",0,"VT_2020_0","PETER WELCH",0.643794073882383,"MIRIAM BERRY",0.258324168122318,"Scott, Phil","Zuckerman, David",0.7146,0.2854,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.654557805525005,0.303810571262211
"WA_1976",1976,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_1976_4","MIKE MCCORMACK",0.577790688356439,"DICK GRANGER",0.409753385687956,"Spellman, John D.","Ray, Dixy Lee",0.4553,0.5447,"CARTER, JIMMY","FORD, GERALD",0.461142604404661,0.49997749968821
"WA_1976",1976,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_1976_7","BROCK ADAMS",0.729966907307697,"RAYMOND PRITCHARD",0.253645110909667,"Spellman, John D.","Ray, Dixy Lee",0.4553,0.5447,"CARTER, JIMMY","FORD, GERALD",0.461142604404661,0.49997749968821
"WA_1976",1976,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_1976_2","LLOYD MEEDS",0.492651176454388,"JOHN NANCE GARNER",0.490163317390227,"Spellman, John D.","Ray, Dixy Lee",0.4553,0.5447,"CARTER, JIMMY","FORD, GERALD",0.461142604404661,0.49997749968821
"WA_1976",1976,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_1976_6","NORMAN D DICKS",0.73481257389989,"ROBERT M REYNOLDS",0.253198333990221,"Spellman, John D.","Ray, Dixy Lee",0.4553,0.5447,"CARTER, JIMMY","FORD, GERALD",0.461142604404661,0.49997749968821
"WA_1976",1976,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_1976_5","THOMAS S FOLEY",0.580114755914844,"DUANE ALTON",0.405943026723386,"Spellman, John D.","Ray, Dixy Lee",0.4553,0.5447,"CARTER, JIMMY","FORD, GERALD",0.461142604404661,0.49997749968821
"WA_1976",1976,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_1976_3","DON BONKER",0.708034251384879,"CHUCK ELHART",0.280472224389483,"Spellman, John D.","Ray, Dixy Lee",0.4553,0.5447,"CARTER, JIMMY","FORD, GERALD",0.461142604404661,0.49997749968821
"WA_1976",1976,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_1976_1","DAVE WOOD",0.258308432897965,"JOEL PRITCHARD",0.718530822360071,"Spellman, John D.","Ray, Dixy Lee",0.4553,0.5447,"CARTER, JIMMY","FORD, GERALD",0.461142604404661,0.49997749968821
"WA_1980",1980,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_1980_5","THOMAS S FOLEY",0.519000150709411,"JOHN SONNELAND",0.480999849290589,"Spellman, John D.","McDermott, James A.",0.5668,0.4332,"CARTER, JIMMY","REAGAN, RONALD",0.373160720250414,0.496583436352513
"WA_1980",1980,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_1980_7","MIKE LOWRY",0.572640638161834,"RON DUNLAP",0.427359361838166,"Spellman, John D.","McDermott, James A.",0.5668,0.4332,"CARTER, JIMMY","REAGAN, RONALD",0.373160720250414,0.496583436352513
"WA_1980",1980,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_1980_6","NORMAN D DICKS",0.536368754336887,"JIM BEAVER",0.463631245663113,"Spellman, John D.","McDermott, James A.",0.5668,0.4332,"CARTER, JIMMY","REAGAN, RONALD",0.373160720250414,0.496583436352513
"WA_1980",1980,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_1980_2","AL SWIFT",0.638587556368453,"NEAL SNIDER",0.325750528207877,"Spellman, John D.","McDermott, James A.",0.5668,0.4332,"CARTER, JIMMY","REAGAN, RONALD",0.373160720250414,0.496583436352513
"WA_1980",1980,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_1980_3","DON BONKER",0.62668724726463,"ROD CULP",0.37331275273537,"Spellman, John D.","McDermott, James A.",0.5668,0.4332,"CARTER, JIMMY","REAGAN, RONALD",0.373160720250414,0.496583436352513
"WA_1980",1980,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_1980_1","ROBIN DRAKE",0.181448289623223,"JOEL PRITCHARD",0.782856324880495,"Spellman, John D.","McDermott, James A.",0.5668,0.4332,"CARTER, JIMMY","REAGAN, RONALD",0.373160720250414,0.496583436352513
"WA_1980",1980,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_1980_4","MIKE MCCORMACK",0.426370818338621,"SID MORRISON",0.573629181661379,"Spellman, John D.","McDermott, James A.",0.5668,0.4332,"CARTER, JIMMY","REAGAN, RONALD",0.373160720250414,0.496583436352513
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_1984_3","DON BONKER",0.710754969265442,"HERB ELDER",0.289245030734558,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_1984_7","MIKE LOWRY",0.704308320489336,"ROBERT O DORSE",0.288792233887172,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_1984_5","THOMAS S FOLEY",0.696807027955365,"JACK HEBNER",0.303192972044635,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_1984_2","AL SWIFT",0.586096075778078,"JIM KLAUDER",0.38562328789729,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_1984_6","NORM DICKS",0.661382358102754,"MIKE LONGERGAN",0.322913619902043,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_1984_4","MARK EPPERSON",0.23879886570792,"SID MORRISON",0.76120113429208,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"WA_1984_8","BOB LAMSON",0.37564925404854,"ROD CHANDLER",0.62435074595146,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1984",1984,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_1984_1","BROCK EVANS",0.437387563848521,"JOHN MILLER",0.562612436151479,"Spellman, John D.","Gardner, Booth",0.4669,0.5331,"MONDALE, WALTER","REAGAN, RONALD",0.425808172125595,0.560917590711021
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_1988_2","AL SWIFT",1,NA,NA,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"WA_1988_8","JIM KEAN",0.29133686027011,"ROD CHANDLER",0.70866313972989,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_1988_4","J RICHARD GOLOB",0.254708323774167,"SID MORRISON",0.745291676225833,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_1988_6","NORM DICKS",0.675994630872483,"KEVIN P COOK",0.324005369127517,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_1988_1","REESE LINDQUIST",0.446129838384059,"JOHN MILLER",0.553870161615941,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_1988_3","JOLENE UNSOELD",0.501416093049687,"BILL WIGHT",0.498583906950313,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_1988_7","JIM MCDERMOTT",0.763287676045514,"ROBERT EDWARDS",0.236712323954486,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1988",1988,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_1988_5","THOMAS S FOLEY",0.763887766212894,"MARLYN A DERBY",0.236112233787106,"Williams, Bob","Gardner, Booth",0.3779,0.6221,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.500476879007834,0.484564292350689
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_1992_6","NORMAN D DICKS",0.642138544352164,"LAURI J PHILLIPS",0.279910313148193,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
